"gene_ID","slope","p_value","ENV_fun","gene_name","gene_taxa","Study"
"nitrate_reductase superkingdom:Eukaryota",-0.376176799236668,1.41809139770865e-05,"NO3.N","nitrate_reductase","superkingdom:Eukaryota","Latitude (North America)"
"urec superkingdom:Eukaryota",-0.365501053636476,2.5717838315285e-05,"NO3.N","urec","superkingdom:Eukaryota","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.259904461233114,0.00329244869519519,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"nira superkingdom:Bacteria",-0.260951338225097,0.00316448074952772,"NO3.N","nira","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.300804655461442,0.000620494101804732,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.280991983449847,0.00143676876231334,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",-0.356961057085831,4.07905029804943e-05,"NO3.N","gdh","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.351201733806154,5.52674988310768e-05,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.342682734788299,8.56974994084266e-05,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nitrite_transporter superkingdom:Eukaryota",0.316486594099231,0.0011262281580265,"NO3.N","nitrite_transporter","superkingdom:Eukaryota","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.26318007634843,0.00290684507818761,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.274320767317555,0.0018809628729925,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.286475318559283,0.00120001388768456,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",0.343507637862211,8.21789208683569e-05,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.250992508387323,0.00458498527952078,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"glutamate_synthase_protist superkingdom:Eukaryota",-0.391370506467711,6.96994211147904e-06,"NO3.N","glutamate_synthase_protist","superkingdom:Eukaryota","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.330162205950086,0.00015964517174439,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",0.255101805704957,0.00409002478504841,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",0.299424817592353,0.000659146279800824,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.365105722788978,2.83338465676481e-05,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.255159018822464,0.00393286184554671,"NO3.N","nrfa","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.308015808151204,0.000450273205222076,"NO3.N","nrfa","superkingdom:Bacteria","Latitude (North America)"
"cnorb superkingdom:Bacteria",-0.323808938634271,0.000229888609730235,"NO3.N","cnorb","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",0.260669371356196,0.00319849954968572,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.367522816079446,2.30129274838812e-05,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.2620792057007,0.00303163953996617,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",0.270571207890682,0.00218214204714682,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.358190912577845,3.81997041066513e-05,"NO3.N","nrfa","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.285008511507913,0.0012177495147527,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.305376118314686,0.000506834292900878,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"norb superkingdom:Archaea",0.28380863141107,0.00133932421000465,"NO3.N","norb","superkingdom:Archaea","Latitude (North America)"
"nosz superkingdom:Bacteria",0.286154376868765,0.00116110850477489,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.333761782999883,0.000133861456470061,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.321391236538745,0.00024302433553854,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.271924048931897,0.00206877740064356,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"napa superkingdom:Bacteria",-0.270169255120121,0.00221689227371936,"NO3.N","napa","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.308975695364484,0.000431191420524184,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.259790474626537,0.00330665955574374,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.337304366746393,0.000112316363774266,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.296005219395045,0.00076465977415137,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.284954517852166,0.00122047963175523,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.345182374682798,8.06820375073191e-05,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.278994218187209,0.00155855810607643,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.263588028414074,0.00286178887896152,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.298239956813461,0.000694088594522389,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.268411461660803,0.00237482050382296,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",0.255426085185602,0.00419449999716306,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"amoa superkingdom:Bacteria",-0.268999756103968,0.00251936024394419,"NO3.N","amoa","superkingdom:Bacteria","Latitude (North America)"
"nitrate_reductase superkingdom:Eukaryota",-0.316477813865771,0.000305836557832266,"NO3.N","nitrate_reductase","superkingdom:Eukaryota","Latitude (North America)"
"urec superkingdom:Bacteria",-0.340795956484697,9.42808663770974e-05,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Eukaryota",0.325156032946679,0.00041574824800981,"NO3.N","gdh","superkingdom:Eukaryota","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.337796308943199,0.000109594024704377,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Archaea",-0.328376575154106,0.000196548336244556,"NO3.N","urec","superkingdom:Archaea","Latitude (North America)"
"nir superkingdom:Bacteria",0.309125956940779,0.000476936403218321,"NO3.N","nir","superkingdom:Bacteria","Latitude (North America)"
"ammonium_transporter superkingdom:Eukaryota",-0.295880808015508,0.000891527263078813,"NO3.N","ammonium_transporter","superkingdom:Eukaryota","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.329286308867968,0.000166582225214023,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.259649491192087,0.00332431247392187,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.391614254425914,7.49568420237661e-06,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.307748839520011,0.000455717013847601,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.306103733524647,0.000517205820645221,"NO3.N","nosz","superkingdom:Bacteria","Latitude (North America)"
"napa superkingdom:Bacteria",-0.268750421832992,0.00234359726003842,"NO3.N","napa","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.267970513472203,0.00241600124022657,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.383225970959189,9.46122784049773e-06,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.265264831389771,0.002683135410835,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"nitrate_transporter superkingdom:Eukaryota",-0.289043037451228,0.0010288303552136,"NO3.N","nitrate_transporter","superkingdom:Eukaryota","Latitude (North America)"
"urec superkingdom:Bacteria",-0.349299957264844,6.10199036110159e-05,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Archaea",-0.315301952029503,0.000322946657832833,"NO3.N","nirk","superkingdom:Archaea","Latitude (North America)"
"urec superkingdom:Bacteria",-0.30636600200338,0.000484898464218055,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.268807415136281,0.00233838395254695,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.270693323305398,0.00226374479314832,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",0.31728023038142,0.000330002895107034,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nitrate_reductase superkingdom:Eukaryota",-0.270421225513607,0.0021950504470653,"NO3.N","nitrate_reductase","superkingdom:Eukaryota","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.342356720224619,0.000251307021809565,"NO3.N","nirk","superkingdom:Bacteria","Latitude (North America)"
"norb superkingdom:Bacteria",-0.257921694208184,0.00354764623236678,"NO3.N","norb","superkingdom:Bacteria","Latitude (North America)"
"nitrate_transporter superkingdom:Eukaryota",-0.268210731687035,0.00293570015168447,"NO3.N","nitrate_transporter","superkingdom:Eukaryota","Latitude (North America)"
"urec superkingdom:Bacteria",-0.268768419718241,0.00234194981775909,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",-0.277383407457424,0.00166351524747438,"NO3.N","gdh","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.353547458183606,4.88709156269573e-05,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.333944193129613,0.000141256676542008,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.265900756668569,0.00261805850592812,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.261356290643199,0.00311619377084883,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.359537754323978,3.55398544190254e-05,"NO3.N","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.270067318693793,0.00273745544971235,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.344449527190242,7.83264347501421e-05,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.329121606827131,0.000290915757904829,"NO3.N","nifh","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.345912253894373,8.89653115744562e-05,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",-0.287795184073965,0.00108418364204402,"NO3.N","gdh","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",0.279715889201865,0.00281833894128932,"NO3.N","gdh","superkingdom:Bacteria","Latitude (North America)"
"glutamine_synthetase_protist superkingdom:Eukaryota",-0.277233425080349,0.0016736075685421,"NO3.N","glutamine_synthetase_protist","superkingdom:Eukaryota","Latitude (North America)"
"narg superkingdom:Bacteria",0.332465935261956,0.000142660645371484,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nirb superkingdom:Bacteria",-0.268861408792028,0.00233345470851238,"NO3.N","nirb","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.273873819833871,0.00191476760710127,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.304593210306355,0.00052482674903949,"NO3.N","narg","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.40797306317655,2.11792228084832e-06,"NO3.N","nirs","superkingdom:Bacteria","Latitude (North America)"
"nirb superkingdom:Bacteria",-0.256435082464053,0.00435688088981826,"NO3.N","nirb","superkingdom:Bacteria","Latitude (North America)"
"nirb superkingdom:Bacteria",-0.403112954268111,0.000594104571874135,"NO3.N","nirb","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.364841652719785,3.60140127819159e-05,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.33113389421337,0.000152264154342083,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.291899840582594,0.00115965631856039,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.281518445091601,0.00147056063352471,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.300191456470374,0.000637406427348185,"TN","nrfa","superkingdom:Bacteria","Latitude (North America)"
"nirb superkingdom:Bacteria",-0.285095315635909,0.00121337205764626,"TN","nirb","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.45057674495015,1.19597172342144e-07,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.281075897837765,0.00149723086352356,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",-0.317391034936516,0.000293130930631637,"TN","gdh","superkingdom:Bacteria","Latitude (North America)"
"norb superkingdom:Bacteria",-0.282340742531945,0.00135951439688791,"TN","norb","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.308497184522412,0.000440608602888455,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"norb superkingdom:Bacteria",-0.40040823049892,3.66221121664992e-05,"TN","norb","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.283545501439721,0.00135384005705586,"TN","nrfa","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.336874088492108,0.000114748986695985,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.28993646185687,0.00103892734660607,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.376143719967762,1.80623625461732e-05,"TN","nifh","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.333029288575089,0.000333357356554163,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.333923476289885,0.000181792260920663,"TN","nirk","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.304737402279203,0.000521469444363318,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.284024092762145,0.00126841108325966,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.299273117184538,0.000772057189239722,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"glutamine_synthetase_protist superkingdom:Eukaryota",-0.285129187056672,0.00132822727941634,"TN","glutamine_synthetase_protist","superkingdom:Eukaryota","Latitude (North America)"
"nitrite_transporter superkingdom:Eukaryota",-0.374165011249841,9.88380547560813e-05,"TN","nitrite_transporter","superkingdom:Eukaryota","Latitude (North America)"
"hao superkingdom:Bacteria",-0.29682932189277,0.00163888641615117,"TN","hao","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.303212757026853,0.000587647832774839,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.361890293249997,3.13060138398579e-05,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.277518739287861,0.00165445626639842,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.283249931693711,0.00130959407489251,"TN","nirk","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.280450835117627,0.00175502664934355,"TN","urec","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.310423585320608,0.000403815470068308,"TN","nifh","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Bacteria",-0.293557076151351,0.00084948016181452,"TN","nirk","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.305785039216037,0.000524571006596923,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"norb superkingdom:Archaea",-0.449508153350033,1.45153551835996e-07,"TN","norb","superkingdom:Archaea","Latitude (North America)"
"napa superkingdom:Bacteria",-0.358324834223721,0.00172004200323645,"TN","napa","superkingdom:Bacteria","Latitude (North America)"
"glutamine_synthetase_protist superkingdom:Eukaryota",-0.267058562991112,0.00250322451100386,"TN","glutamine_synthetase_protist","superkingdom:Eukaryota","Latitude (North America)"
"nira superkingdom:Bacteria",-0.388994932518081,6.74620950733547e-06,"TN","nira","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.293548074278463,0.000849807357827585,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"urec superkingdom:Bacteria",-0.288726071034379,0.00104264033253827,"TN","urec","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.362172351933845,3.08314531034646e-05,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.369484873343822,2.06454641042056e-05,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.301691156526229,0.000732741469763482,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"gdh superkingdom:Bacteria",0.284861672249229,0.00193974835508228,"TN","gdh","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Archaea",-0.271280441375944,0.00212202718565663,"TN","nosz","superkingdom:Archaea","Latitude (North America)"
"nirs superkingdom:Bacteria",-0.333825454207112,0.000133442410772888,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.283991085894886,0.00127014255831404,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.286871685219292,0.00112688633094224,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.281173499680701,0.00142614415203677,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.285077311890131,0.001214278789106,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.300995623781771,0.000615311935639183,"TN","nifh","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.268147789610653,0.00239936820187908,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.276582544507429,0.00171805319091339,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nifh superkingdom:Bacteria",-0.3411289737442,9.27098553251823e-05,"TN","nifh","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.319899556848186,0.000260699689532986,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirk superkingdom:Archaea",0.267682692844733,0.0024432283157125,"TN","nirk","superkingdom:Archaea","Latitude (North America)"
"gdh superkingdom:Bacteria",-0.299853423677636,0.000680527960015278,"TN","gdh","superkingdom:Bacteria","Latitude (North America)"
"hao superkingdom:Bacteria",-0.295717525644656,0.000774208103664448,"TN","hao","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.282396070624122,0.00148438202643338,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.281205453852722,0.00148937792765109,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.329456545231762,0.000165212414334443,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.287708859397948,0.00108811173585634,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"amoa_quasi superkingdom:Archaea",-0.28661663215411,0.00113894772434594,"TN","amoa_quasi","superkingdom:Archaea","Latitude (North America)"
"nasa superkingdom:Bacteria",-0.295655371255825,0.00081549834037357,"TN","nasa","superkingdom:Bacteria","Latitude (North America)"
"narg superkingdom:Bacteria",-0.292845928193139,0.000875687249640368,"TN","narg","superkingdom:Bacteria","Latitude (North America)"
"nrfa superkingdom:Bacteria",-0.463285117861354,9.42394348413696e-07,"TN","nrfa","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",0.331628997222252,0.000148626548252122,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nosz superkingdom:Bacteria",-0.273801527352826,0.00200354212919521,"TN","nosz","superkingdom:Bacteria","Latitude (North America)"
"nirs superkingdom:Bacteria",0.409437500089698,0.00039183308667776,"TN","nirs","superkingdom:Bacteria","Latitude (North America)"
"glutamate_synthase_protist superkingdom:Eukaryota",-0.371618929079193,0.000286950127955649,"TN","glutamate_synthase_protist","superkingdom:Eukaryota","Latitude (North America)"
