index,group1,group2,Index.group1,Index.group2,Difference,F.obs,P.anova,P.panova,P.perm
42,ST,5,8,0.934107592114659,0.729879690614447,0.204227901500212,30.3592283909143,0.000258172556692132,0.0396039603960396,0.5
43,ST,5,9,0.934107592114659,0.861414154482721,0.0726934376319375,10.8718047516175,0.0131705932317567,0.0297029702970297,0.420792079207921
44,ST,5,10,0.934107592114659,0.881430333527747,0.0526772585869116,1.22821110321446,0.293697853088283,0.118811881188119,0.425742574257426
45,ST,5,11,0.934107592114659,0.604293826589291,0.329813765525367,92.4228025085159,2.27814368838779e-06,0.0297029702970297,0.5
46,ST,5,12,0.934107592114659,0.889194188775748,0.0449134033389104,2.93187846680343,0.117626245239592,0.0099009900990099,0.48019801980198
47,ST,6,7,0.880169764858628,0.875718580107014,0.00445118475161466,0.00608282263944269,0.939372571671296,0.96039603960396,0.272277227722772
48,ST,6,8,0.880169764858628,0.729879690614447,0.150290074244182,8.69513260445411,0.0145657542583774,0.0495049504950495,0.5
49,ST,6,9,0.880169764858628,0.861414154482721,0.0187556103759072,0.113163580289554,0.746430183932832,0.702970297029703,0.282178217821782
50,ST,6,10,0.880169764858628,0.881430333527747,-0.00126056866911861,0.000456209892575012,0.983379403304399,0.97029702970297,0.232673267326733
51,ST,6,11,0.880169764858628,0.604293826589291,0.275875938269337,31.7012586555468,0.00021829522556857,0.0297029702970297,0.5
52,ST,6,12,0.880169764858628,0.889194188775748,-0.00902442391711988,0.0425976052023309,0.840626396180167,0.792079207920792,0.227722772277228
53,ST,7,8,0.875718580107014,0.729879690614447,0.145838889492567,6.68052101841232,0.0271975146148748,0.0891089108910891,0.5
54,ST,7,9,0.875718580107014,0.861414154482721,0.0143044256242926,0.0468833725335248,0.834752955430262,0.673267326732673,0.326732673267327
55,ST,7,10,0.875718580107014,0.881430333527747,-0.00571175342073327,0.00801737611911576,0.93042088622005,0.851485148514851,0.227722772277228
56,ST,7,11,0.875718580107014,0.604293826589291,0.271424753517722,24.6653989089793,0.000564637949199339,0.0495049504950495,0.5
57,ST,7,12,0.875718580107014,0.889194188775748,-0.0134756086687345,0.0726976327940569,0.792930728729463,0.732673267326733,0.193069306930693
58,ST,8,9,0.729879690614447,0.861414154482721,-0.131534463868274,5.86271735920541,0.046003958252261,0.158415841584158,0.0643564356435643
59,ST,8,10,0.729879690614447,0.881430333527747,-0.1515506429133,6.73608174121471,0.0267015903407696,0.237623762376238,0.0544554455445545
60,ST,8,11,0.729879690614447,0.604293826589291,0.125585864025155,6.77689389207144,0.0263443184101783,0.0297029702970297,0.5
61,ST,8,12,0.729879690614447,0.889194188775748,-0.159314498161302,13.8063236942478,0.00400362179586433,0.108910891089109,0.0247524752475248
62,ST,9,10,0.861414154482721,0.881430333527747,-0.0200161790450258,0.0826339547342632,0.782082958851391,0.485148514851485,0.094059405940594
63,ST,9,11,0.861414154482721,0.604293826589291,0.25712032789343,26.139583549049,0.00137990393754772,0.0495049504950495,0.5
64,ST,9,12,0.861414154482721,0.889194188775748,-0.0277800342930271,0.520927390201599,0.493843758093971,0.405940594059406,0.138613861386139
65,ST,10,11,0.881430333527747,0.604293826589291,0.277136506938456,23.9062864823153,0.000633024045807236,0.0396039603960396,0.5
66,ST,10,12,0.881430333527747,0.889194188775748,-0.00776385524800127,0.0221297878232128,0.884699486541067,0.98019801980198,0.232673267326733
67,ST,11,12,0.604293826589291,0.889194188775748,-0.284900362186457,49.4485163910156,3.57529267576346e-05,0.0297029702970297,0.00990099009900991
68,NST,all.grp,all.grp,NA,NA,NA,5.09312542118216,1.70527221763701e-05,0.0297029702970297,NA
69,NST,1,2,0.598141300937871,0.862358762906853,-0.264217461968982,6.52143930469614,0.0286808569447008,0.0297029702970297,0.00990099009900991
70,NST,1,3,0.598141300937871,0.794010212508478,-0.195868911570607,2.97691162778684,0.115171023450543,0.188118811881188,0.0544554455445545
71,NST,1,4,0.598141300937871,0.769228360923832,-0.17108705998596,2.37123640893792,0.15461150469153,0.227722772277228,0.0148514851485149
72,NST,1,5,0.598141300937871,0.883405469597356,-0.285264168659485,8.29194538339658,0.0163974947334022,0.0495049504950495,0.0148514851485149
73,NST,1,6,0.598141300937871,0.802522323024262,-0.204381022086391,2.91090310031276,0.118792485277604,0.0693069306930693,0.0148514851485149
74,NST,1,7,0.598141300937871,0.821678376598872,-0.223537075661001,3.41931715804183,0.0941778606646181,0.0495049504950495,0.00495049504950495
75,NST,1,8,0.598141300937871,0.541251625105704,0.0568896758321671,0.244588345771425,0.631595729190086,0.227722772277228,0.445544554455445
76,NST,1,9,0.598141300937871,0.795092068549378,-0.196950767611507,1.87390205158771,0.213335088036881,0.0198019801980198,0.00990099009900991
77,NST,1,10,0.598141300937871,0.800584205170094,-0.202442904232222,2.43146884804925,0.149980990897927,0.0594059405940594,0.0346534653465347
78,NST,1,11,0.598141300937871,0.419738682952778,0.178402617985093,2.67886598081575,0.132730546135163,0.0396039603960396,0.5
79,NST,1,12,0.598141300937871,0.797015272700875,-0.198873971763004,3.29315931930281,0.0996342808954518,0.0297029702970297,0.0148514851485149
80,NST,2,3,0.862358762906853,0.794010212508478,0.0683485503983751,0.95447153807772,0.351625665975651,0.415841584158416,0.386138613861386
81,NST,2,4,0.862358762906853,0.769228360923832,0.0931304019830214,1.99336760019188,0.188340914104824,0.108910891089109,0.45049504950495
82,NST,2,5,0.862358762906853,0.883405469597356,-0.0210467066905031,0.243282192882166,0.632497010224758,0.435643564356436,0.257425742574257
83,NST,2,6,0.862358762906853,0.802522323024262,0.0598364398825912,0.563220442649101,0.47025551053864,0.207920792079208,0.361386138613861
84,NST,2,7,0.862358762906853,0.821678376598872,0.0406803863079807,0.249959463597893,0.627921147196254,0.267326732673267,0.321782178217822
85,NST,2,8,0.862358762906853,0.541251625105704,0.321107137801149,19.6806852636343,0.00126173036413087,0.0198019801980198,0.5
86,NST,2,9,0.862358762906853,0.795092068549378,0.0672666943574746,1.26675222633415,0.297480922905271,0.148514851485149,0.346534653465347
87,NST,2,10,0.862358762906853,0.800584205170094,0.0617745577367593,0.430600736935174,0.526504524215652,0.0198019801980198,0.405940594059406
88,NST,2,11,0.862358762906853,0.419738682952778,0.442620079954074,50.3900414069726,3.30091664239993e-05,0.0099009900990099,0.5
89,NST,2,12,0.862358762906853,0.797015272700875,0.0653434902059774,1.06293402916104,0.326837457124311,0.0198019801980198,0.400990099009901
90,NST,3,4,0.794010212508478,0.769228360923832,0.0247818515846463,0.0939967357484922,0.765444885387236,0.831683168316832,0.321782178217822
91,NST,3,5,0.794010212508478,0.883405469597356,-0.0893952570888782,1.99620610311077,0.188053337971307,0.178217821782178,0.123762376237624
92,NST,3,6,0.794010212508478,0.802522323024262,-0.00851211051578382,0.00848472860152902,0.928427762579914,0.97029702970297,0.237623762376238
93,NST,3,7,0.794010212508478,0.821678376598872,-0.0276681640903944,0.0869599505828389,0.774109430402825,0.673267326732673,0.222772277227723
94,NST,3,8,0.794010212508478,0.541251625105704,0.252758587402774,8.60811748381183,0.0149391719366692,0.0099009900990099,0.5
95,NST,3,9,0.794010212508478,0.795092068549378,-0.0010818560409005,0.000141886975125149,0.990828494955643,1,0.193069306930693
96,NST,3,10,0.794010212508478,0.800584205170094,-0.00657399266161574,0.00391290626302554,0.951354924254705,0.841584158415842,0.252475247524752
97,NST,3,11,0.794010212508478,0.419738682952778,0.374271529555699,23.0754327766062,0.000719631154324901,0.0297029702970297,0.5
98,NST,3,12,0.794010212508478,0.797015272700875,-0.00300506019239766,0.00145662305492964,0.970306717231392,0.99009900990099,0.252475247524752
99,NST,4,5,0.769228360923832,0.883405469597356,-0.114177108673524,3.76768585485097,0.0809396776688585,0.257425742574257,0.0643564356435643
100,NST,4,6,0.769228360923832,0.802522323024262,-0.0332939621004301,0.138625297281261,0.717420699200427,0.732673267326733,0.173267326732673
101,NST,4,7,0.769228360923832,0.821678376598872,-0.0524500156750407,0.333054378255246,0.57662674597709,0.415841584158416,0.148514851485149
102,NST,4,8,0.769228360923832,0.541251625105704,0.227976735818127,7.5560156798293,0.0205197331928398,0.0297029702970297,0.5
103,NST,4,9,0.769228360923832,0.795092068549378,-0.0258637076255468,0.0944190184218221,0.767572783564224,0.792079207920792,0.118811881188119
104,NST,4,10,0.769228360923832,0.800584205170094,-0.031355844246262,0.0936233422886199,0.765895504561819,0.485148514851485,0.168316831683168
105,NST,4,11,0.769228360923832,0.419738682952778,0.349489677971053,22.0985462644933,0.000840406423910175,0.0297029702970297,0.5
106,NST,4,12,0.769228360923832,0.797015272700875,-0.027786911777044,0.136506221127506,0.719482896830247,0.455445544554455,0.173267326732673
107,NST,5,6,0.883405469597356,0.802522323024262,0.0808831465730944,1.19686721529346,0.299600204108828,0.455445544554455,0.396039603960396
108,NST,5,7,0.883405469597356,0.821678376598872,0.0617270929984838,0.665003843077884,0.433792272087515,0.336633663366337,0.376237623762376
109,NST,5,8,0.883405469597356,0.541251625105704,0.342153844491652,26.9240485526501,0.000407825838604347,0.0297029702970297,0.5
110,NST,5,9,0.883405469597356,0.795092068549378,0.0883134010479777,4.69078698325094,0.0670292002923488,0.138613861386139,0.331683168316832
111,NST,5,10,0.883405469597356,0.800584205170094,0.0828212644272625,0.86051227123626,0.375442517455743,0.118811881188119,0.400990099009901
112,NST,5,11,0.883405469597356,0.419738682952778,0.463666786644577,71.7360659877988,7.11937026107091e-06,0.0297029702970297,0.5
113,NST,5,12,0.883405469597356,0.797015272700875,0.0863901968964805,2.3875109446525,0.15334236969776,0.0099009900990099,0.440594059405941
114,NST,6,7,0.802522323024262,0.821678376598872,-0.0191560535746106,0.0357450747438621,0.853824994883202,0.762376237623762,0.198019801980198
115,NST,6,8,0.802522323024262,0.541251625105704,0.261270697918558,7.68343194188258,0.0197228760629664,0.0495049504950495,0.5
116,NST,6,9,0.802522323024262,0.795092068549378,0.00743025447488332,0.00485002705946355,0.946426232820802,0.95049504950495,0.202970297029703
117,NST,6,10,0.802522323024262,0.800584205170094,0.00193811785416809,0.000300324240705597,0.986514350536476,1,0.237623762376238
118,NST,6,11,0.802522323024262,0.419738682952778,0.382783640071483,19.4504822700575,0.00131386902159982,0.0594059405940594,0.5
119,NST,6,12,0.802522323024262,0.797015272700875,0.00550705032338616,0.00395808465834846,0.951075307223497,0.97029702970297,0.267326732673267
120,NST,7,8,0.821678376598872,0.541251625105704,0.280426751493168,8.59632643775697,0.014990660580451,0.0396039603960396,0.5
121,NST,7,9,0.821678376598872,0.795092068549378,0.0265863080494939,0.0591584874926694,0.814804653876682,0.564356435643564,0.301980198019802
122,NST,7,10,0.821678376598872,0.800584205170094,0.0210941714287787,0.0348414269570549,0.855660762501745,0.782178217821782,0.262376237623762
123,NST,7,11,0.821678376598872,0.419738682952778,0.401939693646094,20.7207953076535,0.00105502615452862,0.0495049504950495,0.5
124,NST,7,12,0.821678376598872,0.797015272700875,0.0246631038979968,0.0767451317556265,0.787399835889329,0.801980198019802,0.262376237623762
125,NST,8,9,0.541251625105704,0.795092068549378,-0.253840443443674,7.16922287578288,0.0316518614906992,0.118811881188119,0.0247524752475248
126,NST,8,10,0.541251625105704,0.800584205170094,-0.25933258006439,5.90480250022497,0.035451410886832,0.158415841584158,0.0544554455445545
127,NST,8,11,0.541251625105704,0.419738682952778,0.121512942152926,2.30160178717839,0.160197874940618,0.0594059405940594,0.455445544554455
128,NST,8,12,0.541251625105704,0.797015272700875,-0.255763647595171,9.99570477140376,0.0101312465211621,0.108910891089109,0.0495049504950495
129,NST,9,10,0.795092068549378,0.800584205170094,-0.00549213662071524,0.00180064231896956,0.967337766028154,0.95049504950495,0.287128712871287
130,NST,9,11,0.795092068549378,0.419738682952778,0.3753533855966,23.1260903403846,0.00194606360823229,0.0495049504950495,0.5
131,NST,9,12,0.795092068549378,0.797015272700875,-0.00192320415149716,0.000580756403952577,0.981446320657632,1,0.262376237623762
132,NST,10,11,0.800584205170094,0.419738682952778,0.380845522217315,14.4488568985211,0.0034791612503627,0.0297029702970297,0.5
133,NST,10,12,0.800584205170094,0.797015272700875,0.00356893246921808,0.00125275187036548,0.972461937451182,1,0.277227722772277
134,NST,11,12,0.419738682952778,0.797015272700875,-0.377276589748097,27.4089866746484,0.000381338258829724,0.0297029702970297,0.00990099009900991
135,MST,all.grp,all.grp,NA,NA,NA,5.97822306879537,2.23877040975234e-06,0.0099009900990099,NA
136,MST,1,2,0.603203448471426,0.842944877679209,-0.239741429207784,8.12229113743871,0.0172511734295617,0.0297029702970297,0.00990099009900991
137,MST,1,3,0.603203448471426,0.780219397319471,-0.177015948848046,3.3944390200587,0.0952235732441431,0.217821782178218,0.0544554455445545
138,MST,1,4,0.603203448471426,0.748939296270981,-0.145735847799555,2.48712209123712,0.145860286494133,0.227722772277228,0.0198019801980198
139,MST,1,5,0.603203448471426,0.869921296322688,-0.266717847851263,12.0661456699142,0.00598458064015218,0.0495049504950495,0.0148514851485149
140,MST,1,6,0.603203448471426,0.779898119393825,-0.176694670922399,3.30727590365633,0.09900432919989,0.0198019801980198,0.0148514851485149
141,MST,1,7,0.603203448471426,0.826296313266934,-0.223092864795509,5.78682748993732,0.0369613666498332,0.0297029702970297,0.00495049504950495
142,MST,1,8,0.603203448471426,0.53885255198286,0.0643508964885658,0.502831899838664,0.494458490837574,0.0495049504950495,0.435643564356436
143,MST,1,9,0.603203448471426,0.777443829390061,-0.174240380918635,2.34330799589554,0.169677766511245,0.0198019801980198,0.0495049504950495
144,MST,1,10,0.603203448471426,0.785862077266041,-0.182658628794616,2.58541314812701,0.138931581785041,0.0594059405940594,0.0346534653465347
145,MST,1,11,0.603203448471426,0.408600065143985,0.194603383327441,4.80251125520424,0.0532040795173852,0.0396039603960396,0.5
146,MST,1,12,0.603203448471426,0.758108503645864,-0.154905055174438,2.48160263410819,0.146262396390829,0.0297029702970297,0.0148514851485149
147,MST,2,3,0.842944877679209,0.780219397319471,0.0627254803597384,0.819769453159376,0.386542255121596,0.435643564356436,0.371287128712871
148,MST,2,4,0.842944877679209,0.748939296270981,0.0940055814082289,2.15123502325711,0.173185077822727,0.108910891089109,0.45049504950495
149,MST,2,5,0.842944877679209,0.869921296322688,-0.0269764186434787,0.49706947270761,0.496883342361117,0.0495049504950495,0.237623762376238
150,MST,2,6,0.842944877679209,0.779898119393825,0.0630467582853849,0.79364072985739,0.393930547012263,0.0198019801980198,0.396039603960396
151,MST,2,7,0.842944877679209,0.826296313266934,0.0166485644122752,0.0664851219274146,0.801753577655195,0.0198019801980198,0.366336633663366
152,MST,2,8,0.842944877679209,0.53885255198286,0.30409232569635,24.3106932825809,0.000595425167915949,0.0297029702970297,0.5
153,MST,2,9,0.842944877679209,0.777443829390061,0.0655010482891486,1.24017959672823,0.302209068698648,0.148514851485149,0.346534653465347
154,MST,2,10,0.842944877679209,0.785862077266041,0.0570828004131683,0.384563309967116,0.549040988084087,0.0396039603960396,0.391089108910891
155,MST,2,11,0.842944877679209,0.408600065143985,0.434344812535225,54.6211530372485,2.34049034614862e-05,0.0099009900990099,0.5
156,MST,2,12,0.842944877679209,0.758108503645864,0.0848363740333455,1.37411155024384,0.268275977465918,0.0198019801980198,0.465346534653465
157,MST,3,4,0.780219397319471,0.748939296270981,0.0312801010484905,0.156232593989217,0.700949310563074,0.792079207920792,0.321782178217822
158,MST,3,5,0.780219397319471,0.869921296322688,-0.089701899003217,2.22345687156241,0.16678276081319,0.188118811881188,0.0891089108910891
159,MST,3,6,0.780219397319471,0.779898119393825,0.000321277925646513,1.44095357099263e-05,0.997045905183036,1,0.252475247524752
160,MST,3,7,0.780219397319471,0.826296313266934,-0.0460769159474631,0.335727729343502,0.575125563535284,0.297029702970297,0.163366336633663
161,MST,3,8,0.780219397319471,0.53885255198286,0.241366845336611,9.77710115929752,0.0107482086023966,0.0099009900990099,0.5
162,MST,3,9,0.780219397319471,0.777443829390061,0.00277556792941025,0.000953789522128522,0.976224565432017,1,0.198019801980198
163,MST,3,10,0.780219397319471,0.785862077266041,-0.00564267994657008,0.00299585729731946,0.957428133934634,0.930693069306931,0.277227722772277
164,MST,3,11,0.780219397319471,0.408600065143985,0.371619332175486,24.6224629328206,0.000568261119820905,0.0297029702970297,0.5
165,MST,3,12,0.780219397319471,0.758108503645864,0.0221108936736072,0.0661328609643132,0.802266867749528,0.475247524752475,0.356435643564356
166,MST,4,5,0.748939296270981,0.869921296322688,-0.120982000051708,5.0000901798335,0.0493305083723788,0.0891089108910891,0.0742574257425742
167,MST,4,6,0.748939296270981,0.779898119393825,-0.030958823122844,0.148099122101489,0.708416523543092,0.584158415841584,0.168316831683168
168,MST,4,7,0.748939296270981,0.826296313266934,-0.0773570169959537,1.06247877399834,0.326936058096874,0.0792079207920792,0.0792079207920792
169,MST,4,8,0.748939296270981,0.53885255198286,0.210086744288121,8.37979830901462,0.0159755903089597,0.0297029702970297,0.5
170,MST,4,9,0.748939296270981,0.777443829390061,-0.0285045331190803,0.123200574010991,0.735915358528016,0.376237623762376,0.123762376237624
171,MST,4,10,0.748939296270981,0.785862077266041,-0.0369227809950606,0.137202496531757,0.71880329415926,0.435643564356436,0.188118811881188
172,MST,4,11,0.748939296270981,0.408600065143985,0.340339231126996,23.5565840557349,0.000667858050041437,0.0297029702970297,0.5
173,MST,4,12,0.748939296270981,0.758108503645864,-0.00916920737488336,0.0125466146279202,0.913030657377609,0.702970297029703,0.207920792079208
174,MST,5,6,0.869921296322688,0.779898119393825,0.0900231769288635,2.11718258146369,0.17631512115,0.415841584158416,0.391089108910891
175,MST,5,7,0.869921296322688,0.826296313266934,0.0436249830557539,0.636852071966078,0.443391143567437,0.366336633663366,0.351485148514851
176,MST,5,8,0.869921296322688,0.53885255198286,0.331068744339828,41.7843999463758,7.2172418409232e-05,0.0396039603960396,0.5
177,MST,5,9,0.869921296322688,0.777443829390061,0.0924774669326273,9.19984992028307,0.0190305037961368,0.0297029702970297,0.341584158415842
178,MST,5,10,0.869921296322688,0.785862077266041,0.0840592190566469,0.968935834966717,0.348162094716306,0.138613861386139,0.405940594059406
179,MST,5,11,0.869921296322688,0.408600065143985,0.461321231178703,93.6172645880507,2.14872724715661e-06,0.0099009900990099,0.5
180,MST,5,12,0.869921296322688,0.758108503645864,0.111812792676824,3.0815366805046,0.109712514494549,0.0099009900990099,0.455445544554455
181,MST,6,7,0.779898119393825,0.826296313266934,-0.0463981938731096,0.329538562044767,0.578613475644874,0.425742574257426,0.0841584158415841
182,MST,6,8,0.779898119393825,0.53885255198286,0.241045567410965,9.42077007577827,0.0118544089909545,0.0495049504950495,0.5
183,MST,6,9,0.779898119393825,0.777443829390061,0.00245429000376374,0.000706596718944441,0.979535155794335,0.940594059405941,0.247524752475248
184,MST,6,10,0.779898119393825,0.785862077266041,-0.0059639578722166,0.00328219815001977,0.955442405159851,0.96039603960396,0.222772277227723
185,MST,6,11,0.779898119393825,0.408600065143985,0.37129805424984,23.6971821858654,0.000653582764500005,0.0297029702970297,0.5
186,MST,6,12,0.779898119393825,0.758108503645864,0.0217896157479607,0.0624597429559315,0.807708762796032,0.851485148514851,0.292079207920792
187,MST,7,8,0.826296313266934,0.53885255198286,0.287443761284074,15.5072514972633,0.00278422397878409,0.0396039603960396,0.5
188,MST,7,9,0.826296313266934,0.777443829390061,0.0488524838768734,0.354832866600313,0.570140012891117,0.207920792079208,0.341584158415842
189,MST,7,10,0.826296313266934,0.785862077266041,0.040434236000893,0.163534846052476,0.694436489482756,0.534653465346535,0.252475247524752
190,MST,7,11,0.826296313266934,0.408600065143985,0.417696248122949,35.0467809085592,0.000147039044140904,0.0495049504950495,0.5
191,MST,7,12,0.826296313266934,0.758108503645864,0.0681878096210703,0.687600052114779,0.426332144118008,0.504950495049505,0.297029702970297
192,MST,8,9,0.53885255198286,0.777443829390061,-0.238591277407201,9.5781556654923,0.0174476217967699,0.118811881188119,0.0247524752475248
193,MST,8,10,0.53885255198286,0.785862077266041,-0.247009525283181,6.33433713311013,0.0305538842364473,0.138613861386139,0.0445544554455446
194,MST,8,11,0.53885255198286,0.408600065143985,0.130252486838875,3.67780525322733,0.0841197040741629,0.168316831683168,0.475247524752475
195,MST,8,12,0.53885255198286,0.758108503645864,-0.219255951663004,7.51515742133831,0.0207835092927157,0.178217821782178,0.0693069306930693
196,MST,9,10,0.777443829390061,0.785862077266041,-0.00841824787598033,0.00444333610625823,0.948717605713332,1,0.257425742574257
197,MST,9,11,0.777443829390061,0.408600065143985,0.368843764246076,26.195067708859,0.00137161894537635,0.0495049504950495,0.5
198,MST,9,12,0.777443829390061,0.758108503645864,0.0193353257441969,0.0414654546900641,0.844435318259012,0.891089108910891,0.237623762376238
199,MST,10,11,0.785862077266041,0.408600065143985,0.377262012122056,15.3330520529758,0.00288623170813925,0.0396039603960396,0.5
200,MST,10,12,0.785862077266041,0.758108503645864,0.0277535736201773,0.0696049992195102,0.79726982668489,0.871287128712871,0.301980198019802
201,MST,11,12,0.408600065143985,0.758108503645864,-0.349508438501879,20.2012710854576,0.00115271774403552,0.0297029702970297,0.00990099009900991
