"","row","col","Dist","Method","Metric","row.Site","col.Site","Comparison","Study"
"4858","GM3","JH8",0.0303406515636732,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4859","GM4","JH8",0.0434022913596075,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4860","GM5","JH8",0.0638716088840378,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4861","GM6","JH8",0.0991304354120595,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4862","GM7","JH8",0.0825360674047939,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4863","GM8","JH8",0.0389872231776911,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4864","GM9","JH8",0.0154000606129146,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4865","HJ10","JH8",0.206674855597787,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4866","HJ11","JH8",0.0306119030655262,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4867","HJ12","JH8",0.175933421086973,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4868","HJ13","JH8",0.226896303698561,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4869","HJ14","JH8",0.019130430117944,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4870","HJ15","JH8",0.24563870599556,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4871","HJ2","JH8",0.115054761625483,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4872","HJ4","JH8",0.248454051193517,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4873","HJ5","JH8",0.0987467851397524,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4874","HJ6","JH8",0.0202679999469301,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4875","HJ7","JH8",0.162946651986754,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4876","HJ8","JH8",0.133232799831505,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4877","JC1","JH8",0.221802654582938,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4878","JC2","JH8",0.059407768235764,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4879","JC3","JH8",0.088817552762966,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4880","JC4","JH8",0.173698724268684,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4881","JC5","JH8",0.0468450292465002,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4882","JC6","JH8",0.1535750566805,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4883","JC7","JH8",0.156692335154245,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4884","JC8","JH8",0.158128361014672,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4885","JH1","JH8",0.0456292264627321,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4886","JH10","JH8",0.0175337097836959,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4887","JH11","JH8",0.110653187022347,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4888","JH12","JH8",0.25616524812464,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4889","JH13","JH8",0.175971098624442,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4890","JH14","JH8",0.0889426164447934,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4891","JH15","JH8",0.129266230532532,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4892","JH2","JH8",0.128795265561434,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4893","JH3","JH8",0.0408456982161969,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4894","JH4","JH8",0.0815923111319135,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4895","JH6","JH8",0.0472387353368118,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4896","JH7","JH8",0.0814309628304605,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4897","GM1","JH9",0.0187921193277878,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4898","GM10","JH9",0.10082702658732,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4899","GM12","JH9",0.0958149827710175,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4900","GM13","JH9",0.0223500785956875,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4901","GM14","JH9",0.0331383756988722,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4902","GM3","JH9",0.146408295868555,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4903","GM4","JH9",0.078297822838421,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4904","GM5","JH9",0.0579623334768571,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4905","GM6","JH9",0.0251857013452256,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4906","GM7","JH9",0.0388428508495936,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4907","GM8","JH9",0.155600075286023,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4908","GM9","JH9",0.112139652413093,"Bray-Curits","Abundance","SF","NSF","Between-group","Altitude (SNNR)"
"4909","HJ10","JH9",0.0920780259870736,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4910","HJ11","JH9",0.147189087352509,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4911","HJ12","JH9",0.0628617556608054,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4912","HJ13","JH9",0.111948963605062,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4913","HJ14","JH9",0.107336314333951,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4914","HJ15","JH9",0.131389261631594,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4915","HJ2","JH9",0.0172466525990374,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4916","HJ4","JH9",0.134374064899072,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4917","HJ5","JH9",0.0247011111927113,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4918","HJ6","JH9",0.133916343960491,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4919","HJ7","JH9",0.0478101142785906,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4920","HJ8","JH9",0.0260912501159476,"Bray-Curits","Abundance","CBF","NSF","Between-group","Altitude (SNNR)"
"4921","JC1","JH9",0.106519442184118,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4922","JC2","JH9",0.0615555453289733,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4923","JC3","JH9",0.0353449943194369,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4924","JC4","JH9",0.0621821937348826,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4925","JC5","JH9",0.0734843529057743,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4926","JC6","JH9",0.0401555031962573,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4927","JC7","JH9",0.0435899304652969,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4928","JC8","JH9",0.044980983627629,"Bray-Curits","Abundance","BEF","NSF","Between-group","Altitude (SNNR)"
"4929","JH1","JH9",0.0767953759893362,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4930","JH10","JH9",0.130450211839144,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4931","JH11","JH9",0.0201291245565056,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4932","JH12","JH9",0.142361179633632,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4933","JH13","JH9",0.0620391488112723,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4934","JH14","JH9",0.0336925409810965,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4935","JH15","JH9",0.0247918169222995,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4936","JH2","JH9",0.0254377133605573,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4937","JH3","JH9",0.081069826100559,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4938","JH4","JH9",0.0417525053804806,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4939","JH6","JH9",0.0751415760121235,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4940","JH7","JH9",0.0397570405201821,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4941","JH8","JH9",0.11861641486115,"Bray-Curits","Abundance","NSF","NSF","Within-group","Altitude (SNNR)"
"4942","GM1","LK1",0.160523825249807,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4943","GM10","LK1",0.056251546277832,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4944","GM12","LK1",0.247038511615848,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4945","GM13","LK1",0.156788719684756,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4946","GM14","LK1",0.126578117926465,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4947","GM3","LK1",0.0129435056931445,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4948","GM4","LK1",0.0794804419244554,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4949","GM5","LK1",0.0997446275246625,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4950","GM6","LK1",0.135930581809967,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4951","GM7","LK1",0.119667061916905,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4952","GM8","LK1",0.00994488976711422,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4953","GM9","LK1",0.0449279241551901,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4954","HJ10","LK1",0.242493374626388,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4955","HJ11","LK1",0.0153282511967178,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4956","HJ12","LK1",0.212310037041054,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4957","HJ13","LK1",0.262403878627685,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4958","HJ14","LK1",0.0506229546140821,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4959","HJ15","LK1",0.280801256737547,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4960","HJ2","LK1",0.152089451672783,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4961","HJ4","LK1",0.28356675148376,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4962","HJ5","LK1",0.13595487672857,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4963","HJ6","LK1",0.0239890743766772,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4964","HJ7","LK1",0.199510105226492,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4965","HJ8","LK1",0.170189091021061,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"4966","JC1","LK1",0.257457679852682,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4967","JC2","LK1",0.0955137365426815,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4968","JC3","LK1",0.125456006238454,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4969","JC4","LK1",0.209756567954285,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4970","JC5","LK1",0.0837983294515045,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4971","JC6","LK1",0.190223349361807,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4972","JC7","LK1",0.193359736536716,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4973","JC8","LK1",0.194672165376863,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"4974","JH1","LK1",0.0806000419102936,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4975","JH10","LK1",0.0285396564642222,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4976","JH11","LK1",0.147537898203696,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4977","JH12","LK1",0.291122240466685,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4978","JH13","LK1",0.212358405236429,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4979","JH14","LK1",0.125862696069183,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4980","JH15","LK1",0.165768376387063,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4981","JH2","LK1",0.164557191718974,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4982","JH3","LK1",0.0760521666237644,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4983","JH4","LK1",0.118822329948421,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4984","JH6","LK1",0.0824963513682262,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4985","JH7","LK1",0.118604638672618,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4986","JH8","LK1",0.0392032124913348,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4987","JH9","LK1",0.15565659668202,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"4988","GM1","LK2",0.0230839841178645,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4989","GM10","LK2",0.119469620337188,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4990","GM12","LK2",0.0777500545002655,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4991","GM13","LK2",0.0246197956937608,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4992","GM14","LK2",0.0503951512485613,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4993","GM3","LK2",0.164748524650973,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4994","GM4","LK2",0.0966955307618093,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4995","GM5","LK2",0.0765368487656803,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4996","GM6","LK2",0.0421196713282831,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4997","GM7","LK2",0.0559082677696865,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4998","GM8","LK2",0.173878119165751,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"4999","GM9","LK2",0.130599372272622,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5000","HJ10","LK2",0.0748688494985547,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5001","HJ11","LK2",0.165492777124374,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5002","HJ12","LK2",0.0462255419882746,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5003","HJ13","LK2",0.0940926989682558,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5004","HJ14","LK2",0.12574444541678,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5005","HJ15","LK2",0.113060687297603,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5006","HJ2","LK2",0.027811496747965,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5007","HJ4","LK2",0.116117564179173,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5008","HJ5","LK2",0.0408290228547306,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5009","HJ6","LK2",0.152296039964046,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5010","HJ7","LK2",0.0322231941796172,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5011","HJ8","LK2",0.0202815501892758,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5012","JC1","LK2",0.0885323891054617,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5013","JC2","LK2",0.0804325400302295,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5014","JC3","LK2",0.051891556024784,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5015","JC4","LK2",0.0466353031365711,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5016","JC5","LK2",0.091993415175335,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5017","JC6","LK2",0.0254417823868004,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5018","JC7","LK2",0.0280493350096425,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5019","JC8","LK2",0.0310124972156257,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5020","JH1","LK2",0.0955876109663248,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5021","JH10","LK2",0.148869939014,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5022","JH11","LK2",0.031091514186773,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5023","JH12","LK2",0.124169728651589,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5024","JH13","LK2",0.0458823807979934,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5025","JH14","LK2",0.0507481601221597,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5026","JH15","LK2",0.0237155312843276,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5027","JH2","LK2",0.02485185512391,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5028","JH3","LK2",0.0997074271623025,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5029","JH4","LK2",0.0582395526410282,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5030","JH6","LK2",0.0936615345914213,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5031","JH7","LK2",0.0578577438921824,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5032","JH8","LK2",0.137109885484987,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5033","JH9","LK2",0.0250538641959866,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5034","LK1","LK2",0.173920373326985,"Bray-Curits","Abundance","BDF","BDF","Within-group","Altitude (SNNR)"
"5035","GM1","LK3",0.233557788635303,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5036","GM10","LK3",0.330931007522854,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5037","GM12","LK3",0.148039560057041,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5038","GM13","LK3",0.237253892328924,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5039","GM14","LK3",0.26614288994241,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5040","GM3","LK3",0.371694831707286,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5041","GM4","LK3",0.310078953044729,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5042","GM5","LK3",0.291193609457955,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5043","GM6","LK3",0.257216571860479,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5044","GM7","LK3",0.272609469630264,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5045","GM8","LK3",0.379741675276614,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5046","GM9","LK3",0.341102289390484,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5047","HJ10","LK3",0.151447752853053,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5048","HJ11","LK3",0.372352856447863,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5049","HJ12","LK3",0.182410370682652,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5050","HJ13","LK3",0.130754626425351,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5051","HJ14","LK3",0.336673693423025,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5052","HJ15","LK3",0.112219791126903,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5053","HJ2","LK3",0.241804845324403,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5054","HJ4","LK3",0.108897436942365,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5055","HJ5","LK3",0.257277471595267,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5056","HJ6","LK3",0.360626606546576,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5057","HJ7","LK3",0.195418211420989,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5058","HJ8","LK3",0.224292734540229,"Bray-Curits","Abundance","CBF","BDF","Between-group","Altitude (SNNR)"
"5059","JC1","LK3",0.136514682596979,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5060","JC2","LK3",0.29506308544694,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5061","JC3","LK3",0.267133728357582,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5062","JC4","LK3",0.185058722570435,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5063","JC5","LK3",0.306059205584433,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5064","JC6","LK3",0.204379822283142,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5065","JC7","LK3",0.201327010220865,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5066","JC8","LK3",0.200080201297277,"Bray-Curits","Abundance","BEF","BDF","Between-group","Altitude (SNNR)"
"5067","JH1","LK3",0.308840167039328,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5068","JH10","LK3",0.357525947571273,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5069","JH11","LK3",0.246081414583304,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5070","JH12","LK3",0.101264621625476,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5071","JH13","LK3",0.182311466312929,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5072","JH14","LK3",0.266816075193447,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5073","JH15","LK3",0.22856565044655,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5074","JH2","LK3",0.229596339182988,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5075","JH3","LK3",0.312973789840422,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5076","JH4","LK3",0.273555346598685,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5077","JH6","LK3",0.307095797789544,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5078","JH7","LK3",0.27362097073622,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5079","JH8","LK3",0.346984663538811,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5080","JH9","LK3",0.238424402539029,"Bray-Curits","Abundance","NSF","BDF","Between-group","Altitude (SNNR)"
"5081","LK1","LK3",0.379780879373335,"Bray-Curits","Abundance","BDF","BDF","Within-group","Altitude (SNNR)"
"5082","LK2","LK3",0.220596724337911,"Bray-Curits","Abundance","BDF","BDF","Within-group","Altitude (SNNR)"
"5083","GM1","LK4",0.0507474319289867,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5084","GM10","LK4",0.0579657022640787,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5085","GM12","LK4",0.13865505000471,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5086","GM13","LK4",0.047366607719762,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5087","GM14","LK4",0.0222481977992725,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5088","GM3","LK4",0.103306271474886,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5089","GM4","LK4",0.0369266896769325,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5090","GM5","LK4",0.0187196163348656,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5091","GM6","LK4",0.0296631285490243,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
"5092","GM7","LK4",0.016789399906073,"Bray-Curits","Abundance","SF","BDF","Between-group","Altitude (SNNR)"
